"data_id","language","form","age","gender","mom_ed","comprehension","production"
87599,"English (British)","TEDS Twos",24,"Male","Some Secondary",17,17
87600,"English (British)","TEDS Twos",24,"Male","Some Secondary",16,16
87601,"English (British)","TEDS Twos",24,"Female","College",37,37
87602,"English (British)","TEDS Twos",24,"Female","College",47,47
87603,"English (British)","TEDS Twos",23,"Female","Some Secondary",51,51
87604,"English (British)","TEDS Twos",23,"Male","Some Secondary",44,44
87605,"English (British)","TEDS Twos",23,"Male","Some College",49,49
87606,"English (British)","TEDS Twos",24,"Male","Some College",49,49
87607,"English (British)","TEDS Twos",23,"Female","Some Secondary",54,54
87608,"English (British)","TEDS Twos",23,"Female","Some Secondary",42,42
87609,"English (British)","TEDS Twos",24,"Male","Secondary",100,100
87610,"English (British)","TEDS Twos",24,"Male","Secondary",98,98
87611,"English (British)","TEDS Twos",23,"Female","None",26,26
87612,"English (British)","TEDS Twos",23,"Female","None",27,27
87613,"English (British)","TEDS Twos",27,"Male","Graduate",34,34
87614,"English (British)","TEDS Twos",27,"Male","Graduate",10,10
87615,"English (British)","TEDS Twos",24,"Female","Some Secondary",46,46
87616,"English (British)","TEDS Twos",24,"Female","Some Secondary",35,35
87617,"English (British)","TEDS Twos",24,"Female","Primary",98,98
87618,"English (British)","TEDS Twos",24,"Female","Primary",100,100
87619,"English (British)","TEDS Twos",23,"Female","Some Secondary",58,58
87620,"English (British)","TEDS Twos",23,"Female","Some Secondary",56,56
87621,"English (British)","TEDS Twos",24,"Female","Secondary",93,93
87622,"English (British)","TEDS Twos",24,"Female","Secondary",96,96
87623,"English (British)","TEDS Twos",24,"Female","Primary",56,56
87624,"English (British)","TEDS Twos",24,"Female","Primary",52,52
87625,"English (British)","TEDS Twos",24,"Male","Some Secondary",57,57
87626,"English (British)","TEDS Twos",24,"Male","Some Secondary",59,59
87627,"English (British)","TEDS Twos",24,"Female","Secondary",31,31
87628,"English (British)","TEDS Twos",24,"Female","Secondary",39,39
87629,"English (British)","TEDS Twos",23,"Female","None",21,21
87630,"English (British)","TEDS Twos",23,"Male","None",21,21
87631,"English (British)","TEDS Twos",23,"Female","Secondary",21,21
87632,"English (British)","TEDS Twos",23,"Female","Secondary",55,55
87633,"English (British)","TEDS Twos",24,"Female","Graduate",71,71
87634,"English (British)","TEDS Twos",24,"Female","Graduate",69,69
87635,"English (British)","TEDS Twos",25,"Male","Some Secondary",100,100
87636,"English (British)","TEDS Twos",25,"Male","Some Secondary",100,100
87637,"English (British)","TEDS Twos",24,"Female","Some Secondary",15,15
87638,"English (British)","TEDS Twos",24,"Male","Some Secondary",65,65
87639,"English (British)","TEDS Twos",24,"Female","Some College",58,58
87640,"English (British)","TEDS Twos",23,"Male","Some College",57,57
87641,"English (British)","TEDS Twos",23,"Female","Primary",65,65
87642,"English (British)","TEDS Twos",23,"Female","Primary",74,74
87643,"English (British)","TEDS Twos",24,"Male","Primary",75,75
87644,"English (British)","TEDS Twos",24,"Male","Primary",66,66
87645,"English (British)","TEDS Twos",23,"Male","Secondary",67,67
87646,"English (British)","TEDS Twos",23,"Male","Secondary",87,87
87647,"English (British)","TEDS Twos",24,"Female","Graduate",33,33
87648,"English (British)","TEDS Twos",24,"Female","Graduate",38,38
87649,"English (British)","TEDS Twos",24,"Male","College",23,23
87650,"English (British)","TEDS Twos",24,"Male","College",16,16
87651,"English (British)","TEDS Twos",22,"Female","Primary",23,23
87652,"English (British)","TEDS Twos",23,"Male","Primary",23,23
87653,"English (British)","TEDS Twos",23,"Female","Some Secondary",92,92
87654,"English (British)","TEDS Twos",23,"Male","Some Secondary",89,89
87655,"English (British)","TEDS Twos",23,"Female","College",70,70
87656,"English (British)","TEDS Twos",23,"Male","College",72,72
87657,"English (British)","TEDS Twos",24,"Female","Some Secondary",55,55
87658,"English (British)","TEDS Twos",24,"Female","Some Secondary",42,42
87659,"English (British)","TEDS Twos",24,"Male","College",21,21
87660,"English (British)","TEDS Twos",24,"Male","College",22,22
87661,"English (British)","TEDS Twos",24,"Female","Primary",19,19
87662,"English (British)","TEDS Twos",24,"Male","Primary",23,23
87663,"English (British)","TEDS Twos",23,"Male","Primary",24,24
87664,"English (British)","TEDS Twos",23,"Male","Primary",22,22
87665,"English (British)","TEDS Twos",23,"Male","College",33,33
87666,"English (British)","TEDS Twos",23,"Male","College",33,33
87667,"English (British)","TEDS Twos",24,"Female","Secondary",93,93
87668,"English (British)","TEDS Twos",24,"Female","Secondary",84,84
87669,"English (British)","TEDS Twos",24,"Female","Primary",84,84
87670,"English (British)","TEDS Twos",23,"Male","Primary",30,30
87671,"English (British)","TEDS Twos",23,"Male","None",100,100
87672,"English (British)","TEDS Twos",24,"Male","None",100,100
87673,"English (British)","TEDS Twos",23,"Female","Graduate",46,46
87674,"English (British)","TEDS Twos",23,"Female","Graduate",48,48
87675,"English (British)","TEDS Twos",23,"Female","Some Secondary",53,53
87676,"English (British)","TEDS Twos",23,"Female","Some Secondary",59,59
87677,"English (British)","TEDS Twos",24,"Male","Some Secondary",50,50
87678,"English (British)","TEDS Twos",24,"Male","Some Secondary",47,47
87679,"English (British)","TEDS Twos",23,"Male","Some Secondary",18,18
87680,"English (British)","TEDS Twos",23,"Male","Some Secondary",27,27
87681,"English (British)","TEDS Twos",23,"Male","Some Secondary",25,25
87682,"English (British)","TEDS Twos",23,"Female","Some Secondary",50,50
87683,"English (British)","TEDS Twos",24,"Male","Some Secondary",15,15
87684,"English (British)","TEDS Twos",24,"Male","Some Secondary",17,17
87685,"English (British)","TEDS Twos",23,"Female","Secondary",46,46
87686,"English (British)","TEDS Twos",23,"Female","Secondary",46,46
87687,"English (British)","TEDS Twos",26,"Male","College",20,20
87688,"English (British)","TEDS Twos",24,"Male","College",19,19
87689,"English (British)","TEDS Twos",26,"Female","College",54,54
87690,"English (British)","TEDS Twos",26,"Male","College",44,44
87691,"English (British)","TEDS Twos",24,"Male","Some Secondary",51,51
87692,"English (British)","TEDS Twos",24,"Male","Some Secondary",54,54
87693,"English (British)","TEDS Twos",24,"Female","Some Secondary",100,100
87694,"English (British)","TEDS Twos",24,"Female","Some Secondary",100,100
87695,"English (British)","TEDS Twos",25,"Male","Primary",73,73
87696,"English (British)","TEDS Twos",25,"Female","Primary",76,76
87697,"English (British)","TEDS Twos",23,"Male","Graduate",16,16
87698,"English (British)","TEDS Twos",23,"Female","Graduate",21,21
87699,"English (British)","TEDS Twos",23,"Male","Primary",44,44
87700,"English (British)","TEDS Twos",23,"Female","Primary",47,47
87701,"English (British)","TEDS Twos",27,"Male","Some Secondary",85,85
87702,"English (British)","TEDS Twos",27,"Female","Some Secondary",97,97
87703,"English (British)","TEDS Twos",23,"Female","None",35,35
87704,"English (British)","TEDS Twos",23,"Female","None",42,42
87705,"English (British)","TEDS Twos",24,"Male","Some Secondary",19,19
87706,"English (British)","TEDS Twos",24,"Male","Some Secondary",33,33
87707,"English (British)","TEDS Twos",24,"Female","Primary",100,100
87708,"English (British)","TEDS Twos",24,"Female","Primary",100,100
87709,"English (British)","TEDS Twos",23,"Female","Some Secondary",49,49
87710,"English (British)","TEDS Twos",23,"Female","Some Secondary",50,50
87711,"English (British)","TEDS Twos",24,"Male","Primary",38,38
87712,"English (British)","TEDS Twos",24,"Male","Primary",42,42
87713,"English (British)","TEDS Twos",23,"Male","Primary",38,38
87714,"English (British)","TEDS Twos",23,"Male","Primary",39,39
87715,"English (British)","TEDS Twos",24,"Female","Some Secondary",10,10
87716,"English (British)","TEDS Twos",24,"Male","Some Secondary",9,9
87717,"English (British)","TEDS Twos",29,"Male","Some Secondary",80,80
87718,"English (British)","TEDS Twos",29,"Female","Some Secondary",71,71
87719,"English (British)","TEDS Twos",23,"Male","Some Secondary",60,60
87720,"English (British)","TEDS Twos",23,"Male","Some Secondary",61,61
87721,"English (British)","TEDS Twos",24,"Female","Secondary",100,100
87722,"English (British)","TEDS Twos",24,"Female","Secondary",100,100
87723,"English (British)","TEDS Twos",26,"Male","Some Secondary",37,37
87724,"English (British)","TEDS Twos",26,"Female","Some Secondary",37,37
87725,"English (British)","TEDS Twos",23,"Female","Secondary",11,11
87726,"English (British)","TEDS Twos",23,"Female","Secondary",28,28
87727,"English (British)","TEDS Twos",24,"Female",NA,54,54
87728,"English (British)","TEDS Twos",24,"Female",NA,40,40
87729,"English (British)","TEDS Twos",23,"Male","Secondary",19,19
87730,"English (British)","TEDS Twos",23,"Female","Secondary",26,26
87731,"English (British)","TEDS Twos",24,"Male","Some Secondary",73,73
87732,"English (British)","TEDS Twos",24,"Female","Some Secondary",69,69
87733,"English (British)","TEDS Twos",23,"Female","Graduate",95,95
87734,"English (British)","TEDS Twos",24,"Male","Graduate",96,96
87735,"English (British)","TEDS Twos",23,"Female","Some Secondary",58,58
87736,"English (British)","TEDS Twos",23,"Female","Some Secondary",2,2
87737,"English (British)","TEDS Twos",23,"Female","Some Secondary",13,13
87738,"English (British)","TEDS Twos",23,"Female","Some Secondary",13,13
87739,"English (British)","TEDS Twos",24,"Female","None",36,36
87740,"English (British)","TEDS Twos",24,"Female","None",35,35
87741,"English (British)","TEDS Twos",25,"Female","Some Secondary",94,94
87742,"English (British)","TEDS Twos",24,"Female","Some Secondary",94,94
87743,"English (British)","TEDS Twos",23,"Male","Some Secondary",6,6
87744,"English (British)","TEDS Twos",23,"Male","Some Secondary",5,5
87745,"English (British)","TEDS Twos",24,"Male","Primary",8,8
87746,"English (British)","TEDS Twos",24,"Female","Primary",36,36
87747,"English (British)","TEDS Twos",23,"Female","Secondary",34,34
87748,"English (British)","TEDS Twos",23,"Female","Secondary",27,27
87749,"English (British)","TEDS Twos",24,"Female","Some Secondary",5,5
87750,"English (British)","TEDS Twos",24,"Female","Some Secondary",30,30
87751,"English (British)","TEDS Twos",23,"Male","Primary",37,37
87752,"English (British)","TEDS Twos",23,"Male","Primary",37,37
87753,"English (British)","TEDS Twos",24,"Male","Some College",46,46
87754,"English (British)","TEDS Twos",24,"Male","Some College",58,58
87755,"English (British)","TEDS Twos",26,"Female","Secondary",76,76
87756,"English (British)","TEDS Twos",26,"Female","Secondary",84,84
87757,"English (British)","TEDS Twos",28,"Male","Some Secondary",54,54
87758,"English (British)","TEDS Twos",28,"Female","Some Secondary",70,70
87759,"English (British)","TEDS Twos",24,"Male","Some Secondary",36,36
87760,"English (British)","TEDS Twos",24,"Male","Some Secondary",32,32
87761,"English (British)","TEDS Twos",29,"Female","College",89,89
87762,"English (British)","TEDS Twos",29,"Female","College",92,92
87763,"English (British)","TEDS Twos",24,"Female","Some Secondary",31,31
87764,"English (British)","TEDS Twos",24,"Female","Some Secondary",30,30
87765,"English (British)","TEDS Twos",24,"Female","None",0,0
87766,"English (British)","TEDS Twos",24,"Female","None",0,0
87767,"English (British)","TEDS Twos",24,"Female","Some Secondary",47,47
87768,"English (British)","TEDS Twos",24,"Female","Some Secondary",48,48
87769,"English (British)","TEDS Twos",24,"Female","Primary",96,96
87770,"English (British)","TEDS Twos",24,"Female","Primary",94,94
87771,"English (British)","TEDS Twos",24,"Female","College",73,73
87772,"English (British)","TEDS Twos",24,"Female","College",40,40
87773,"English (British)","TEDS Twos",28,"Female","Some Secondary",100,100
87774,"English (British)","TEDS Twos",28,"Female","Some Secondary",100,100
87775,"English (British)","TEDS Twos",23,"Female","Some Secondary",78,78
87776,"English (British)","TEDS Twos",23,"Female","Some Secondary",41,41
87777,"English (British)","TEDS Twos",24,"Female","Some Secondary",51,51
87778,"English (British)","TEDS Twos",24,"Female","Some Secondary",56,56
87779,"English (British)","TEDS Twos",24,"Male","None",28,28
87780,"English (British)","TEDS Twos",23,"Female","None",27,27
87781,"English (British)","TEDS Twos",23,"Male","Some Secondary",46,46
87782,"English (British)","TEDS Twos",23,"Female","Some Secondary",50,50
87783,"English (British)","TEDS Twos",24,"Female","Secondary",36,36
87784,"English (British)","TEDS Twos",24,"Male","Secondary",33,33
87785,"English (British)","TEDS Twos",29,"Female","Some Secondary",67,67
87786,"English (British)","TEDS Twos",29,"Female","Some Secondary",39,39
87787,"English (British)","TEDS Twos",25,"Female","Graduate",87,87
87788,"English (British)","TEDS Twos",25,"Female","Graduate",90,90
87789,"English (British)","TEDS Twos",23,"Male","None",68,68
87790,"English (British)","TEDS Twos",23,"Male","None",41,41
87791,"English (British)","TEDS Twos",24,"Female","Some Secondary",80,80
87792,"English (British)","TEDS Twos",24,"Female","Some Secondary",24,24
87793,"English (British)","TEDS Twos",24,"Male","Primary",9,9
87794,"English (British)","TEDS Twos",24,"Male","Primary",13,13
87795,"English (British)","TEDS Twos",24,"Male","Some Secondary",50,50
87796,"English (British)","TEDS Twos",24,"Female","Some Secondary",56,56
87797,"English (British)","TEDS Twos",25,"Female","None",23,23
87798,"English (British)","TEDS Twos",24,"Female","None",25,25
87799,"English (British)","TEDS Twos",24,"Female","Some Secondary",84,84
87800,"English (British)","TEDS Twos",24,"Male","Some Secondary",85,85
87801,"English (British)","TEDS Twos",24,"Male","Primary",18,18
87802,"English (British)","TEDS Twos",24,"Male","Primary",0,0
87803,"English (British)","TEDS Twos",23,"Female","Primary",29,29
87804,"English (British)","TEDS Twos",23,"Male","Primary",10,10
87805,"English (British)","TEDS Twos",26,"Female","Secondary",77,77
87806,"English (British)","TEDS Twos",26,"Male","Secondary",76,76
87807,"English (British)","TEDS Twos",22,"Female","None",100,100
87808,"English (British)","TEDS Twos",22,"Female","None",100,100
87809,"English (British)","TEDS Twos",24,"Female","Some Secondary",5,5
87810,"English (British)","TEDS Twos",24,"Male","Some Secondary",6,6
87811,"English (British)","TEDS Twos",26,"Male",NA,92,92
87812,"English (British)","TEDS Twos",25,"Female",NA,94,94
87813,"English (British)","TEDS Twos",24,"Female","Some College",31,31
87814,"English (British)","TEDS Twos",24,"Female","Some College",45,45
87815,"English (British)","TEDS Twos",22,"Female","None",49,49
87816,"English (British)","TEDS Twos",22,"Female","None",45,45
87817,"English (British)","TEDS Twos",25,"Male","College",9,9
87818,"English (British)","TEDS Twos",25,"Male","College",10,10
87819,"English (British)","TEDS Twos",22,"Female","Primary",57,57
87820,"English (British)","TEDS Twos",22,"Female","Primary",46,46
87821,"English (British)","TEDS Twos",24,"Male","Some College",99,99
87822,"English (British)","TEDS Twos",24,"Male","Some College",98,98
87823,"English (British)","TEDS Twos",24,"Female","Some Secondary",100,100
87824,"English (British)","TEDS Twos",24,"Female","Some Secondary",100,100
