data_id,age,language,form,birth_order,ethnicity,sex,zygosity,original_id,norming,longitudinal,source_name,measure,vocab,identity,cross_sectional,demo,n,edu
129819,17,English (American),WS,First,White,Female,NA,100503,TRUE,FALSE,Marchman,production,149,All Data,TRUE,Some College,613,Some College (n = 613)
129822,29,English (American),WS,Second,White,Female,NA,100506,TRUE,FALSE,Marchman,production,672,All Data,TRUE,Some College,613,Some College (n = 613)
129823,18,English (American),WS,First,White,Female,NA,100507,TRUE,FALSE,Marchman,production,52,All Data,TRUE,Some College,613,Some College (n = 613)
129828,19,English (American),WS,First,White,Male,NA,100512,TRUE,FALSE,Marchman,production,84,All Data,TRUE,Some College,613,Some College (n = 613)
129829,21,English (American),WS,Second,White,Male,NA,100513,TRUE,FALSE,Marchman,production,423,All Data,TRUE,Some College,613,Some College (n = 613)
129831,27,English (American),WS,First,White,Male,NA,100515,TRUE,FALSE,Marchman,production,479,All Data,TRUE,Some College,613,Some College (n = 613)
129845,28,English (American),WS,Second,White,Female,NA,100535,TRUE,FALSE,Marchman,production,590,All Data,TRUE,Some College,613,Some College (n = 613)
129851,22,English (American),WS,Second,White,Female,NA,100543,TRUE,FALSE,Marchman,production,514,All Data,TRUE,Some College,613,Some College (n = 613)
129852,29,English (American),WS,First,Hispanic,Female,NA,100558,TRUE,FALSE,Marchman,production,442,All Data,TRUE,Some College,613,Some College (n = 613)
129853,27,English (American),WS,First,White,Female,NA,100559,TRUE,FALSE,Marchman,production,576,All Data,TRUE,Some College,613,Some College (n = 613)
129858,29,English (American),WS,Third,Hispanic,Female,NA,100567,TRUE,FALSE,Marchman,production,438,All Data,TRUE,Some College,613,Some College (n = 613)
129859,17,English (American),WS,First,White,Male,NA,100576,TRUE,FALSE,Marchman,production,68,All Data,TRUE,Some College,613,Some College (n = 613)
129867,16,English (American),WS,First,White,Female,NA,100601,TRUE,FALSE,Marchman,production,101,All Data,TRUE,Some College,613,Some College (n = 613)
129868,16,English (American),WS,Second,White,Male,NA,100603,TRUE,FALSE,Marchman,production,13,All Data,TRUE,Some College,613,Some College (n = 613)
129869,17,English (American),WS,Second,Black,Male,NA,100620,TRUE,FALSE,Marchman,production,103,All Data,TRUE,Some College,613,Some College (n = 613)
129870,28,English (American),WS,NA,White,Male,NA,100621,TRUE,FALSE,Marchman,production,2,All Data,TRUE,Some College,613,Some College (n = 613)
129871,27,English (American),WS,First,White,Male,NA,100623,TRUE,FALSE,Marchman,production,460,All Data,TRUE,Some College,613,Some College (n = 613)
129872,28,English (American),WS,Second,White,Male,NA,100624,TRUE,FALSE,Marchman,production,463,All Data,TRUE,Some College,613,Some College (n = 613)
129873,29,English (American),WS,First,White,Male,NA,100625,TRUE,FALSE,Marchman,production,363,All Data,TRUE,Some College,613,Some College (n = 613)
129874,21,English (American),WS,Second,Other,Female,NA,100626,TRUE,FALSE,Marchman,production,189,All Data,TRUE,Some College,613,Some College (n = 613)
129878,27,English (American),WS,NA,Black,Female,NA,100631,TRUE,FALSE,Marchman,production,568,All Data,TRUE,Some College,613,Some College (n = 613)
129880,30,English (American),WS,Second,Hispanic,Female,NA,100635,TRUE,FALSE,Marchman,production,366,All Data,TRUE,Some College,613,Some College (n = 613)
129883,30,English (American),WS,Second,White,Female,NA,100638,TRUE,FALSE,Marchman,production,216,All Data,TRUE,Some College,613,Some College (n = 613)
129886,30,English (American),WS,First,White,Female,NA,100641,TRUE,FALSE,Marchman,production,569,All Data,TRUE,Some College,613,Some College (n = 613)
129889,30,English (American),WS,First,White,Female,NA,100644,TRUE,FALSE,Marchman,production,626,All Data,TRUE,Some College,613,Some College (n = 613)
129890,30,English (American),WS,First,White,Female,NA,100645,TRUE,FALSE,Marchman,production,602,All Data,TRUE,Some College,613,Some College (n = 613)
129891,26,English (American),WS,Second,White,Male,NA,200005,TRUE,FALSE,Marchman,production,213,All Data,TRUE,Some College,613,Some College (n = 613)
129892,25,English (American),WS,First,White,Female,NA,200011,TRUE,FALSE,Marchman,production,324,All Data,TRUE,Some College,613,Some College (n = 613)
129897,26,English (American),WS,Second,White,Female,NA,200037,TRUE,FALSE,Marchman,production,586,All Data,TRUE,Some College,613,Some College (n = 613)
129903,25,English (American),WS,Second,White,Female,NA,200112,TRUE,FALSE,Marchman,production,476,All Data,TRUE,Some College,613,Some College (n = 613)
129908,18,English (American),WS,First,White,Male,NA,200183,TRUE,FALSE,Marchman,production,36,All Data,TRUE,Some College,613,Some College (n = 613)
129909,18,English (American),WS,First,White,Male,NA,200184,TRUE,FALSE,Marchman,production,18,All Data,TRUE,Some College,613,Some College (n = 613)
129912,18,English (American),WS,Second,White,Male,NA,200212,TRUE,FALSE,Marchman,production,72,All Data,TRUE,Some College,613,Some College (n = 613)
129917,19,English (American),WS,Second,White,Male,NA,200236,TRUE,FALSE,Marchman,production,392,All Data,TRUE,Some College,613,Some College (n = 613)
129919,19,English (American),WS,Second,White,Male,NA,200247,TRUE,FALSE,Marchman,production,3,All Data,TRUE,Some College,613,Some College (n = 613)
129926,21,English (American),WS,Second,White,Male,NA,200435,TRUE,FALSE,Marchman,production,546,All Data,TRUE,Some College,613,Some College (n = 613)
129929,19,English (American),WS,First,NA,Female,NA,200469,TRUE,FALSE,Marchman,production,278,All Data,TRUE,Some College,613,Some College (n = 613)
129931,20,English (American),WS,First,White,Female,NA,200471,TRUE,FALSE,Marchman,production,98,All Data,TRUE,Some College,613,Some College (n = 613)
129934,28,English (American),WS,Second,White,Male,NA,200508,TRUE,FALSE,Marchman,production,490,All Data,TRUE,Some College,613,Some College (n = 613)
129935,28,English (American),WS,First,White,Female,NA,200509,TRUE,FALSE,Marchman,production,588,All Data,TRUE,Some College,613,Some College (n = 613)
129938,27,English (American),WS,Third,Black,Male,NA,200566,TRUE,FALSE,Marchman,production,608,All Data,TRUE,Some College,613,Some College (n = 613)
129939,27,English (American),WS,Third,White,Female,NA,200567,TRUE,FALSE,Marchman,production,185,All Data,TRUE,Some College,613,Some College (n = 613)
129942,27,English (American),WS,First,White,Female,NA,200599,TRUE,FALSE,Marchman,production,465,All Data,TRUE,Some College,613,Some College (n = 613)
129947,26,English (American),WS,First,White,Male,NA,200689,TRUE,FALSE,Marchman,production,662,All Data,TRUE,Some College,613,Some College (n = 613)
129951,27,English (American),WS,First,White,Male,NA,200709,TRUE,FALSE,Marchman,production,218,All Data,TRUE,Some College,613,Some College (n = 613)
129953,27,English (American),WS,Second,White,Male,NA,200711,TRUE,FALSE,Marchman,production,144,All Data,TRUE,Some College,613,Some College (n = 613)
129956,26,English (American),WS,First,White,Female,NA,200740,TRUE,FALSE,Marchman,production,172,All Data,TRUE,Some College,613,Some College (n = 613)
129970,21,English (American),WS,Second,White,Male,NA,200897,TRUE,FALSE,Marchman,production,147,All Data,TRUE,Some College,613,Some College (n = 613)
129971,20,English (American),WS,First,White,Male,NA,200904,TRUE,FALSE,Marchman,production,37,All Data,TRUE,Some College,613,Some College (n = 613)
129981,24,English (American),WS,Third,White,Female,NA,201170,TRUE,FALSE,Marchman,production,114,All Data,TRUE,Some College,613,Some College (n = 613)
129993,19,English (American),WS,Second,White,Female,NA,201280,TRUE,FALSE,Marchman,production,551,All Data,TRUE,Some College,613,Some College (n = 613)
129997,23,English (American),WS,First,White,Male,NA,201326,TRUE,FALSE,Marchman,production,253,All Data,TRUE,Some College,613,Some College (n = 613)
129999,23,English (American),WS,First,White,Male,NA,201343,TRUE,FALSE,Marchman,production,314,All Data,TRUE,Some College,613,Some College (n = 613)
130001,23,English (American),WS,Second,White,Male,NA,201354,TRUE,FALSE,Marchman,production,418,All Data,TRUE,Some College,613,Some College (n = 613)
130006,22,English (American),WS,Second,White,Female,NA,201387,TRUE,FALSE,Marchman,production,366,All Data,TRUE,Some College,613,Some College (n = 613)
130010,21,English (American),WS,First,White,Male,NA,201426,TRUE,FALSE,Marchman,production,394,All Data,TRUE,Some College,613,Some College (n = 613)
130013,23,English (American),WS,Second,White,Male,NA,201444,TRUE,FALSE,Marchman,production,224,All Data,TRUE,Some College,613,Some College (n = 613)
130016,23,English (American),WS,First,White,Male,NA,201470,TRUE,FALSE,Marchman,production,28,All Data,TRUE,Some College,613,Some College (n = 613)
130017,22,English (American),WS,Third,White,Female,NA,201476,TRUE,FALSE,Marchman,production,199,All Data,TRUE,Some College,613,Some College (n = 613)
130021,24,English (American),WS,Second,White,Female,NA,201494,TRUE,FALSE,Marchman,production,12,All Data,TRUE,Some College,613,Some College (n = 613)
130023,23,English (American),WS,Second,Black,Male,NA,201498,TRUE,FALSE,Marchman,production,272,All Data,TRUE,Some College,613,Some College (n = 613)
130027,16,English (American),WS,Third,White,Male,NA,201717,TRUE,FALSE,Marchman,production,13,All Data,TRUE,Some College,613,Some College (n = 613)
130032,20,English (American),WS,Second,White,Male,NA,201997,TRUE,FALSE,Marchman,production,108,All Data,TRUE,Some College,613,Some College (n = 613)
130033,19,English (American),WS,First,White,Male,NA,201999,TRUE,FALSE,Marchman,production,120,All Data,TRUE,Some College,613,Some College (n = 613)
130035,17,English (American),WS,First,White,Male,NA,202002,TRUE,FALSE,Marchman,production,34,All Data,TRUE,Some College,613,Some College (n = 613)
130039,17,English (American),WS,First,White,Female,NA,202019,TRUE,FALSE,Marchman,production,31,All Data,TRUE,Some College,613,Some College (n = 613)
130041,17,English (American),WS,Second,White,Female,NA,202030,TRUE,FALSE,Marchman,production,89,All Data,TRUE,Some College,613,Some College (n = 613)
130044,18,English (American),WS,First,White,Female,NA,202077,TRUE,FALSE,Marchman,production,123,All Data,TRUE,Some College,613,Some College (n = 613)
130049,17,English (American),WS,Second,White,Male,NA,202156,TRUE,FALSE,Marchman,production,30,All Data,TRUE,Some College,613,Some College (n = 613)
130050,16,English (American),WS,Second,White,Female,NA,202224,TRUE,FALSE,Marchman,production,87,All Data,TRUE,Some College,613,Some College (n = 613)
130055,18,English (American),WS,First,White,Female,NA,202544,TRUE,FALSE,Marchman,production,57,All Data,TRUE,Some College,613,Some College (n = 613)
130056,27,English (American),WS,Fourth,White,Female,NA,202551,TRUE,FALSE,Marchman,production,659,All Data,TRUE,Some College,613,Some College (n = 613)
130058,27,English (American),WS,First,White,Male,NA,202576,TRUE,FALSE,Marchman,production,478,All Data,TRUE,Some College,613,Some College (n = 613)
130066,16,English (American),WS,First,White,Male,NA,202694,TRUE,FALSE,Marchman,production,357,All Data,TRUE,Some College,613,Some College (n = 613)
130069,26,English (American),WS,First,White,Male,NA,202907,TRUE,FALSE,Marchman,production,538,All Data,TRUE,Some College,613,Some College (n = 613)
130073,17,English (American),WS,First,White,Male,NA,202955,TRUE,FALSE,Marchman,production,17,All Data,TRUE,Some College,613,Some College (n = 613)
130075,27,English (American),WS,First,White,Female,NA,202979,TRUE,FALSE,Marchman,production,587,All Data,TRUE,Some College,613,Some College (n = 613)
130081,26,English (American),WS,Second,White,Female,NA,203042,TRUE,FALSE,Marchman,production,181,All Data,TRUE,Some College,613,Some College (n = 613)
130095,18,English (American),WS,First,White,Female,NA,203276,TRUE,FALSE,Marchman,production,79,All Data,TRUE,Some College,613,Some College (n = 613)
130099,25,English (American),WS,First,White,Female,NA,203366,TRUE,FALSE,Marchman,production,642,All Data,TRUE,Some College,613,Some College (n = 613)
130107,18,English (American),WS,Second,White,Male,NA,203770,TRUE,FALSE,Marchman,production,180,All Data,TRUE,Some College,613,Some College (n = 613)
130136,22,English (American),WS,Second,White,Female,NA,204601,TRUE,FALSE,Marchman,production,402,All Data,TRUE,Some College,613,Some College (n = 613)
130138,28,English (American),WS,Second,White,Female,NA,204786,TRUE,FALSE,Marchman,production,383,All Data,TRUE,Some College,613,Some College (n = 613)
130140,19,English (American),WS,First,White,Male,NA,204825,TRUE,FALSE,Marchman,production,139,All Data,TRUE,Some College,613,Some College (n = 613)
130145,19,English (American),WS,Third,White,Female,NA,204992,TRUE,FALSE,Marchman,production,64,All Data,TRUE,Some College,613,Some College (n = 613)
130147,20,English (American),WS,Second,White,Male,NA,205701,TRUE,FALSE,Marchman,production,118,All Data,TRUE,Some College,613,Some College (n = 613)
130160,20,English (American),WS,Second,White,Female,NA,207236,TRUE,FALSE,Marchman,production,232,All Data,TRUE,Some College,613,Some College (n = 613)
130168,20,English (American),WS,First,White,Male,NA,207310,TRUE,FALSE,Marchman,production,222,All Data,TRUE,Some College,613,Some College (n = 613)
130173,20,English (American),WS,First,White,Male,NA,207464,TRUE,FALSE,Marchman,production,176,All Data,TRUE,Some College,613,Some College (n = 613)
130175,22,English (American),WS,First,White,Female,NA,207511,TRUE,FALSE,Marchman,production,111,All Data,TRUE,Some College,613,Some College (n = 613)
130176,21,English (American),WS,Second,White,Male,NA,207514,TRUE,FALSE,Marchman,production,415,All Data,TRUE,Some College,613,Some College (n = 613)
130179,20,English (American),WS,First,White,Female,NA,207708,TRUE,FALSE,Marchman,production,217,All Data,TRUE,Some College,613,Some College (n = 613)
130182,20,English (American),WS,Second,White,Female,NA,208047,TRUE,FALSE,Marchman,production,485,All Data,TRUE,Some College,613,Some College (n = 613)
130184,30,English (American),WS,Second,White,Female,NA,208071,TRUE,FALSE,Marchman,production,560,All Data,TRUE,Some College,613,Some College (n = 613)
130185,30,English (American),WS,First,White,Female,NA,208090,TRUE,FALSE,Marchman,production,657,All Data,TRUE,Some College,613,Some College (n = 613)
130195,18,English (American),WS,Second,White,Male,NA,208598,TRUE,FALSE,Marchman,production,186,All Data,TRUE,Some College,613,Some College (n = 613)
130196,28,English (American),WS,First,White,Female,NA,208615,TRUE,FALSE,Marchman,production,463,All Data,TRUE,Some College,613,Some College (n = 613)
130202,25,English (American),WS,First,White,Male,NA,209058,TRUE,FALSE,Marchman,production,188,All Data,TRUE,Some College,613,Some College (n = 613)
130204,30,English (American),WS,Second,White,Female,NA,209318,TRUE,FALSE,Marchman,production,597,All Data,TRUE,Some College,613,Some College (n = 613)
130205,29,English (American),WS,First,Black,Male,NA,209375,TRUE,FALSE,Marchman,production,284,All Data,TRUE,Some College,613,Some College (n = 613)
130206,20,English (American),WS,Third,White,Female,NA,209774,TRUE,FALSE,Marchman,production,219,All Data,TRUE,Some College,613,Some College (n = 613)
130209,20,English (American),WS,Second,White,Female,NA,209798,TRUE,FALSE,Marchman,production,273,All Data,TRUE,Some College,613,Some College (n = 613)
130213,26,English (American),WS,Second,White,Female,NA,210007,TRUE,FALSE,Marchman,production,560,All Data,TRUE,Some College,613,Some College (n = 613)
130215,26,English (American),WS,First,Asian,Female,NA,210322,TRUE,FALSE,Marchman,production,406,All Data,TRUE,Some College,613,Some College (n = 613)
130219,20,English (American),WS,First,White,Female,NA,210381,TRUE,FALSE,Marchman,production,68,All Data,TRUE,Some College,613,Some College (n = 613)
130229,16,English (American),WS,Second,White,Male,NA,211330,TRUE,FALSE,Marchman,production,71,All Data,TRUE,Some College,613,Some College (n = 613)
130232,28,English (American),WS,Second,White,Male,NA,211432,TRUE,FALSE,Marchman,production,409,All Data,TRUE,Some College,613,Some College (n = 613)
130236,28,English (American),WS,First,White,Male,NA,211731,TRUE,FALSE,Marchman,production,325,All Data,TRUE,Some College,613,Some College (n = 613)
